"","date","country","region","unemployment_rate","vacancy_rate","active_pop","active_pop_growth","vacancy_stock_eurostat"
"542",2013-07-01,"France","Continental",10.2,0.743096177390831,29404000,0.139631509041992,218500
"543",2013-10-01,"France","Continental",10.1,0.79038854805726,29340000,-0.217657461569854,231900
"544",2014-01-01,"France","Continental",10.2,0.741131612991081,29374000,0.115882753919564,217700
"545",2014-04-01,"France","Continental",10.1,0.729113406278761,29337000,-0.12596173486757,213900
"546",2014-07-01,"France","Continental",10.2,0.74404964877583,29326000,-0.0374953130858643,218200
"547",2014-10-01,"France","Continental",10.5,0.721330431233846,29404000,0.265975584805292,212100
"548",2015-01-01,"France","Continental",10.4,0.740639798317037,29353000,-0.173445789688478,217400
"549",2015-04-01,"France","Continental",10.5,0.74739025468394,29409000,0.190781180799237,219800
"550",2015-07-01,"France","Continental",10.3,0.79425934722128,29474000,0.22102077595294,234100
"551",2015-10-01,"France","Continental",10.3,0.809653297076819,29420000,-0.183212322725114,238200
"552",2016-01-01,"France","Continental",10.3,0.804617212697335,29455000,0.118966689326988,237000
"553",2016-04-01,"France","Continental",10,0.784953916267048,29403000,-0.176540485486335,230800
"554",2016-07-01,"France","Continental",9.9,0.802011826276082,29426000,0.0782233105465429,236000
"555",2016-10-01,"France","Continental",10.1,0.893980080900099,29419000,-0.0237884863725957,263000
"556",2017-01-01,"France","Continental",9.6,0.935812427370292,29258000,-0.547265372718311,273800
"557",2017-04-01,"France","Continental",9.5,0.977568446733532,29512000,0.868138628751111,288500
"558",2017-07-01,"France","Continental",9.5,0.975022059322609,29466000,-0.155868799132556,287300
"559",2017-10-01,"France","Continental",9.1,0.978819867370415,29556000,0.30543677458766,289300
"560",2018-01-01,"France","Continental",9.3,0.984172077922078,29568000,0.0406008932196508,291000
"561",2018-04-01,"France","Continental",9.1,0.977664974619289,29550000,-0.0608766233766234,288900
"562",2018-07-01,"France","Continental",8.9,0.944040574809806,29575000,0.0846023688663283,279200
"563",2018-10-01,"France","Continental",8.8,0.909643435980551,29616000,0.138630600169062,269400
"564",2019-01-01,"France","Continental",8.7,0.947172367084321,29530000,-0.290383576445165,279700
"565",2019-04-01,"France","Continental",8.4,0.925297113752122,29450000,-0.270910938029123,272500
"566",2019-07-01,"France","Continental",8.3,0.941192541493068,29282000,-0.570458404074703,275600
"567",2019-10-01,"France","Continental",8.3,0.922598946373092,29612000,1.12697220135237,273200
"568",2020-01-01,"France","Continental",7.9,0.765839099172432,29484000,-0.432257193029853,225800
"569",2020-04-01,"France","Continental",7.2,0.428736558198186,28549000,-3.17121150454484,122400
"570",2020-07-01,"France","Continental",8.9,0.696754840469048,29336000,2.75666398122526,204400
"571",2020-10-01,"France","Continental",8.2,0.718776550552252,29425000,0.303381510771748,211500
"572",2021-01-01,"France","Continental",8.2,0.766641735228123,29414000,-0.0373831775700935,225500
"573",2021-04-01,"France","Continental",8,0.905553111569829,29551000,0.465764601890256,267600
"574",2021-07-01,"France","Continental",7.9,0.977537157845181,29738000,0.632804304422862,290700
"575",2021-10-01,"France","Continental",7.5,1.08931510530382,29771000,0.110969130405542,324300
"576",2022-01-01,"France","Continental",7.4,1.15786661323181,29943000,0.577743441604246,346700
"577",2022-04-01,"France","Continental",7.4,1.11485023156632,30013000,0.23377751060348,334600
"578",2022-07-01,"France","Continental",7.2,1.10896753592336,30064000,0.169926365241729,333400
"579",2022-10-01,"France","Continental",7.2,1.11550475177776,30094000,0.0997871208089409,335700
"580",2006-01-01,"Germany","Continental",11.4635337201611,1.08023107775583,40738000,NA,440064.536456171
"581",2006-04-01,"Germany","Continental",11.0762790275412,1.36680656254488,40875000,0.336295350778143,558682.182440218
"582",2006-07-01,"Germany","Continental",10.6259288426789,2.02705466930807,40810000,-0.159021406727829,827241.010544623
"583",2006-10-01,"Germany","Continental",10.1360370252646,1.06930694182518,40980000,0.416564567507964,438201.98475996
"584",2007-01-01,"Germany","Continental",9.56313456313456,1.27387672459073,40788000,-0.468521229868228,519588.838426069
"585",2007-04-01,"Germany","Continental",9.16875373693651,1.37568436656287,40977000,0.463371579876434,563714.182886466
"586",2007-07-01,"Germany","Continental",8.85209669670216,1.45290372623888,41119000,0.346535861580887,597419.483192165
"587",2007-10-01,"Germany","Continental",8.56271492330415,1.45425947857649,41056000,-0.153213842749094,597060.771524364
"588",2008-01-01,"Germany","Continental",8.09213641513906,1.86929246693464,40985000,-0.172934528448948,766129.517573161
"589",2008-04-01,"Germany","Continental",7.8904285439859,1.62089256191063,40882000,-0.251311455410516,662653.297160305
"590",2008-07-01,"Germany","Continental",7.65345299101181,1.24567649454401,41212000,0.807201213247884,513368.196931478
"591",2008-10-01,"Germany","Continental",7.63214771701107,1.38502516497353,41079000,-0.322721537416287,568954.487519478
"592",2009-01-01,"Germany","Continental",7.95514984397974,1.36900404382211,40278000,-1.9499014094793,551407.44877067
"593",2009-04-01,"Germany","Continental",8.34912134703871,1.33580430244546,40235000,-0.106758031679825,537460.861088929
"594",2009-07-01,"Germany","Continental",8.35470377770371,1.61483600009389,40163000,-0.178948676525413,648566.582717707
"595",2009-10-01,"Germany","Continental",8.11400667601512,1.50114344518483,40550000,0.963573438239175,608713.667022448
"596",2010-01-01,"Germany","Continental",8.26103115687071,1.49052516549643,39534000,-2.5055487053021,589264.218927358
"597",2010-04-01,"Germany","Continental",7.99673083997548,1.50590721908074,39415000,-0.301006728385693,593553.330400672
"598",2010-07-01,"Germany","Continental",7.78919534451391,1.72167735058125,39465000,0.12685525815045,679459.966406889
"599",2010-10-01,"Germany","Continental",7.63911091501068,1.91286615922041,39504000,0.0988217407829722,755658.647538431
"600",2011-01-01,"Germany","Continental",7.51893662638485,2.22849863299057,39557000,0.134163628999595,881527.20425208
"601",2011-04-01,"Germany","Continental",7.25291588813662,2.04162185542858,39746000,0.47779154132012,811463.022658644
"602",2011-07-01,"Germany","Continental",7.12530355247277,2.09782265402134,39851000,0.264177527298344,836003.305854046
"603",2011-10-01,"Germany","Continental",6.97539049385668,2.16255014909282,39897000,0.11542997666307,862792.632983564
"604",2012-01-01,"Germany","Continental",6.99375496819142,1.86682390573308,39708000,-0.473719828558538,741278.43648849
"605",2012-04-01,"Germany","Continental",7.00204342075226,2.13204045586787,39828000,0.302206104563312,849149.072763055
"606",2012-07-01,"Germany","Continental",6.98882246294297,2.05779562519521,40006000,0.446921763583409,823241.717815596
"607",2012-10-01,"Germany","Continental",7.02553599225938,2.0068890898381,39965000,-0.102484627305904,802053.224753797
"608",2013-01-01,"Germany","Continental",7.07542857197909,1.89094943166647,40043000,0.195170774427624,757192.880922205
"609",2013-04-01,"Germany","Continental",7.08289135043658,1.86199537595745,40257000,0.53442549259546,749583.478499192
"610",2013-07-01,"Germany","Continental",7.0536260891451,2.02426806002807,40131000,-0.312989045383412,812359.015169866
"611",2013-10-01,"Germany","Continental",7.06243485107896,2.0873694499213,40169000,0.094689890608258,838475.434338889
"612",2014-01-01,"Germany","Continental",6.99276264684441,2.11448889666399,40263000,0.234011302248002,851356.664463822
"613",2014-04-01,"Germany","Continental",6.94793677322581,2.08841429660933,40315000,0.129150833271242,841944.223678053
"614",2014-07-01,"Germany","Continental",6.8851019634318,2.154805321995,40378000,0.156269378643185,870067.292915142
"615",2014-10-01,"Germany","Continental",6.77767196333351,2.262623851467,40353000,-0.0619149041557284,913036.60278248
"616",2015-01-01,"Germany","Continental",6.7031163908862,2.27148049884718,40445000,0.227988005848388,918700.28775874
"617",2015-04-01,"Germany","Continental",6.66054809036952,2.21351681527647,40392000,-0.13104215601434,894083.712026472
"618",2015-07-01,"Germany","Continental",6.62193846256259,2.2703838942824,40305000,-0.215389185977421,915078.228590521
"619",2015-10-01,"Germany","Continental",6.50576481082076,2.3764444446526,40701000,0.982508373650912,967236.653418056
"620",2016-01-01,"Germany","Continental",6.353319618773,2.31882233492814,41244000,1.33411955480209,956375.083817762
"621",2016-04-01,"Germany","Continental",6.30403010293066,2.41927717961922,41188000,-0.135777325186694,996451.884741563
"622",2016-07-01,"Germany","Continental",6.19520802765378,2.35517550723971,41304000,0.281635427794503,972781.69151029
"623",2016-10-01,"Germany","Continental",6.13256942579637,2.35375108762545,41363000,0.142843308154174,973582.062374513
"624",2017-01-01,"Germany","Continental",6.00814389336578,2.55267338703241,41312000,-0.123298600198245,1054560.42965083
"625",2017-04-01,"Germany","Continental",5.89227108119219,2.69466146103102,41394000,0.19848954298993,1115428.16517918
"626",2017-07-01,"Germany","Continental",5.78995053829495,2.73594084824635,41600000,0.497656665217181,1138151.39287048
"627",2017-10-01,"Germany","Continental",5.69460952651574,2.64839813493583,41481000,-0.286057692307692,1098582.03035273
"628",2018-01-01,"Germany","Continental",5.5362211734267,2.84848525031048,41420000,-0.147055278320195,1179842.5906786
"629",2018-04-01,"Germany","Continental",5.44019054971072,2.96146116973663,41402000,-0.0434572670207629,1226104.15349436
"630",2018-07-01,"Germany","Continental",5.33147199998158,3.06480344848497,41512000,0.265687647939713,1272261.20753508
"631",2018-10-01,"Germany","Continental",5.25017293059719,3.25423964628268,41482000,-0.0722682597803045,1349923.69007098
"632",2019-01-01,"Germany","Continental",5.158452794434,3.25484461679438,41664000,0.438744515693554,1356098.46114121
"633",2019-04-01,"Germany","Continental",5.1663003740097,3.34065365282139,41656000,-0.0192012288786482,1391582.68561928
"634",2019-07-01,"Germany","Continental",5.20328476833306,3.29857975044922,41732000,0.182446706356827,1376563.30145747
"635",2019-10-01,"Germany","Continental",5.17949474241062,3.14046969024134,42114000,0.91536470813764,1322577.40534824
"636",2020-01-01,"Germany","Continental",5.2146927376981,2.97918841373591,41195000,-2.18217219926865,1227276.66703851
"637",2020-04-01,"Germany","Continental",6.44590013654194,2.10027655969251,41191000,-0.00970991625197233,865124.917702941
"638",2020-07-01,"Germany","Continental",6.67470195343849,2.42407504282211,41114000,-0.1869340389891,996634.213105882
"639",2020-10-01,"Germany","Continental",6.49258342849453,2.61666967769405,41138000,0.0583742764021988,1076445.57200978
"640",2021-01-01,"Germany","Continental",6.45621373340844,2.86772870692013,41230000,0.223637512761923,1182364.54586317
"641",2021-04-01,"Germany","Continental",6.33513492370598,2.82103485756149,41570000,0.824642250788261,1172704.19028831
"642",2021-07-01,"Germany","Continental",5.89091284284067,3.36216952950856,41763000,0.464277122925186,1404142.86060866
"643",2021-10-01,"Germany","Continental",5.61497182015946,3.77758867013609,41790000,0.0646505279793118,1578654.30524987
"644",2022-01-01,"Germany","Continental",5.35914917302031,4.15741759480294,41916000,0.301507537688442,1742623.1590376
"645",2022-04-01,"Germany","Continental",5.31602770739962,4.56595187642849,42463000,1.30499093424945,1938840.14528783
"646",2022-07-01,"Germany","Continental",5.65936101495753,4.37544442813383,42441000,-0.0518098108941902,1856982.36974428
"647",2022-10-01,"Germany","Continental",5.69952537653748,4.3940702799681,42633000,0.452392733441719,1873323.9824588
"648",2002-10-01,"Greece","Southern",10,0.960633450405432,4698000,NA,45130.5595000472
"649",2003-01-01,"Greece","Southern",9.9,0.78413425454091,4712000,0.297999148573861,36948.4060739677
"650",2003-04-01,"Greece","Southern",9.8,1.15296124189572,4726000,0.297113752122241,54488.9482919915
"651",2003-07-01,"Greece","Southern",9.8,1.01809279418361,4738000,0.253914515446466,48237.2365884194
"652",2003-10-01,"Greece","Southern",10,1.03618903333135,4756000,0.379907133811735,49281.1504252388
"653",2004-01-01,"Greece","Southern",10.8,2.31509236318346,4813000,1.19848612279226,111425.39544002
"654",2004-04-01,"Greece","Southern",10.5,2.51863218662765,4828000,0.311655931851236,121599.561970383
"655",2004-07-01,"Greece","Southern",10.6,1.79376007614518,4828000,0,86602.7364762893
"656",2004-10-01,"Greece","Southern",10.5,2.48678580167225,4844000,0.331400165700083,120459.904233004
"657",2005-01-01,"Greece","Southern",10.1,0.795068255300952,4833000,-0.227085053674649,38425.648778695
"658",2005-04-01,"Greece","Southern",10,0.584467664507367,4850000,0.351748396441134,28346.6817286073
"659",2005-07-01,"Greece","Southern",10.1,0.614807775482131,4856000,0.123711340206186,29855.0655774123
"660",2005-10-01,"Greece","Southern",9.7,0.456696046722393,4868000,0.247116968698517,22231.9635544461
"661",2006-01-01,"Greece","Southern",9.4,1.05996561565321,4887000,0.390304026294166,51800.5196369723
"662",2006-04-01,"Greece","Southern",9.2,1.03397047063927,4886000,-0.0204624514016779,50519.7971954349
"663",2006-07-01,"Greece","Southern",8.9,1.45035138673278,4891000,0.102333196889071,70936.6863251005
"664",2006-10-01,"Greece","Southern",8.8,1.61665113977112,4882000,-0.184011449601309,78924.9086436262
"665",2007-01-01,"Greece","Southern",8.7,1.14526192352817,4883000,0.0204834084391643,55923.1397258805
"666",2007-04-01,"Greece","Southern",8.5,0.969040664784673,4892000,0.18431292238378,47405.4693212662
"667",2007-07-01,"Greece","Southern",8.4,1.05385757215665,4905000,0.26573998364677,51691.7139142837
"668",2007-10-01,"Greece","Southern",8.1,1.12432410075703,4903000,-0.0407747196738022,55125.610660117
"669",2008-01-01,"Greece","Southern",7.8,0.860526791683005,4895000,-0.163165408933306,42122.7864528831
"670",2008-04-01,"Greece","Southern",7.6,0.69069866282722,4911000,0.326864147088866,33920.2113314448
"671",2008-07-01,"Greece","Southern",7.8,0.770278668894938,4909000,-0.0407249032783547,37812.9798560525
"672",2008-10-01,"Greece","Southern",8,0.543588188976139,4919000,0.203707476064372,26739.1030157363
"673",2009-01-01,"Greece","Southern",9.1,0.72201445828071,4947000,0.569221386460663,35718.0552511467
"674",2009-04-01,"Greece","Southern",9.4,0.912774346267122,4944000,-0.0606428138265616,45127.5636794465
"675",2009-07-01,"Greece","Southern",10,0.832502154820194,4959000,0.303398058252427,41283.7818575334
"676",2009-10-01,"Greece","Southern",10.5,0.798573133889398,4948000,-0.221818915103852,39513.3986648474
"677",2010-01-01,"Greece","Southern",11.4,0.595883233847952,4957000,0.181891673403395,29537.931901843
"678",2010-04-01,"Greece","Southern",12.5,0.483901033945893,4947000,-0.201734920314706,23938.5841493033
"679",2010-07-01,"Greece","Southern",13.4,0.512817552288617,4923000,-0.485142510612492,25246.0080991686
"680",2010-10-01,"Greece","Southern",14.4,0.368215283835098,4912000,-0.223440991265489,18086.73474198
"681",2011-01-01,"Greece","Southern",15.7,0.511852973959222,4883000,-0.590390879478827,24993.7807184288
"682",2011-04-01,"Greece","Southern",17,0.346610976569137,4854000,-0.593897194347737,16824.4968026659
"683",2011-07-01,"Greece","Southern",18.8,0.409185087476364,4835000,-0.391429748660898,19784.0989794822
"684",2011-10-01,"Greece","Southern",20.9,0.277478509769677,4832000,-0.062047569803516,13407.7615920708
"685",2012-01-01,"Greece","Southern",22.3,0.316004419241492,4827000,-0.103476821192053,15253.5333167868
"686",2012-04-01,"Greece","Southern",24.4,0.31373681166932,4807000,-0.414336026517506,15081.3285369442
"687",2012-07-01,"Greece","Southern",25.9,0.156629222892135,4804000,-0.0624089868941127,7524.46786773816
"688",2012-10-01,"Greece","Southern",26.6,0.194791458421054,4813000,0.187343880099917,9375.31289380534
"689",2013-01-01,"Greece","Southern",27.4,0.202262828704249,4794000,-0.394764180344899,9696.48000808172
"690",2013-04-01,"Greece","Southern",27.9,0.272019454465105,4789000,-0.104297037964122,13027.0116743339
"691",2013-07-01,"Greece","Southern",28.1,0.400477944188894,4766000,-0.480267279181458,19086.7788200427
"692",2013-10-01,"Greece","Southern",27.8,0.364026761524614,4755000,-0.230801510700797,17309.4725104954
"693",2014-01-01,"Greece","Southern",27.3,0.312388492923106,4765000,0.210304942166141,14885.311687786
"694",2014-04-01,"Greece","Southern",27,0.332117795898243,4729000,-0.755508919202518,15705.8505680279
"695",2014-07-01,"Greece","Southern",26.4,0.513455906325932,4730000,0.0211461196870374,24286.4643692166
"696",2014-10-01,"Greece","Southern",26,0.314983213227234,4725000,-0.105708245243129,14882.9568249868
"697",2015-01-01,"Greece","Southern",25.7,0.2861279605519,4715000,-0.211640211640212,13490.9333400221
"698",2015-04-01,"Greece","Southern",25,0.238132567333617,4719000,0.0848356309650053,11237.4758524734
"699",2015-07-01,"Greece","Southern",24.8,0.12449806688769,4741000,0.466200466200466,5902.45335114538
"700",2015-10-01,"Greece","Southern",24.4,0.277254909469042,4758000,0.358574140476693,13191.788592537
"701",2016-01-01,"Greece","Southern",24.2,0.252614040855254,4745000,-0.273224043715847,11986.5362385818
"702",2016-04-01,"Greece","Southern",23.9,0.289873417366772,4728000,-0.35827186512118,13705.215173101
"703",2016-07-01,"Greece","Southern",23.8,0.267228918576187,4728000,0,12634.5832702821
"704",2016-10-01,"Greece","Southern",23.6,0.323680883597533,4703000,-0.528764805414552,15222.711955592
"705",2017-01-01,"Greece","Southern",22.9,0.249260168422224,4721000,0.382734424835212,11767.5725512132
"706",2017-04-01,"Greece","Southern",22.1,0.209373329416199,4711000,-0.211819529760644,9863.57754879713
"707",2017-07-01,"Greece","Southern",21.3,0.116055076777459,4679000,-0.679261303332626,5430.21704241732
"708",2017-10-01,"Greece","Southern",21.2,0.261050978461974,4671000,-0.170976704424022,12193.6912039588
"709",2018-01-01,"Greece","Southern",20.7,0.260501470080525,4667000,-0.0856347677156926,12157.6036086581
"710",2018-04-01,"Greece","Southern",19.8,0.256746262231747,4655000,-0.257124491107778,11951.5385068878
"711",2018-07-01,"Greece","Southern",19.4,0.292682865053374,4632000,-0.494092373791622,13557.0703092723
"712",2018-10-01,"Greece","Southern",19,0.251898522569711,4633000,0.0215889464594128,11670.4585506547
"713",2019-01-01,"Greece","Southern",19.2,0.281882501421977,4679000,0.992877185409022,13189.2822415343
"714",2019-04-01,"Greece","Southern",17.8,0.245417199651046,4637000,-0.897627698226117,11379.995547819
"715",2019-07-01,"Greece","Southern",17.6,0.320558050611713,4613000,-0.517576018977787,14787.3428747183
"716",2019-10-01,"Greece","Southern",17,0.210599189977425,4612000,-0.0216778668978972,9712.83464175886
"717",2020-01-01,"Greece","Southern",16.6,0.121201884967887,4490000,-2.64527320034692,5441.96463505814
"718",2020-04-01,"Greece","Southern",19.5,0.205980159423352,4172000,-7.08240534521158,8593.49225114226
"719",2020-07-01,"Greece","Southern",17.2,0.207683935950429,4501000,7.88590604026846,9347.85395712882
"720",2020-10-01,"Greece","Southern",17.3,0.163339479950241,4392000,-2.42168407020662,7173.86995941458
"721",2021-01-01,"Greece","Southern",16.2,0.266947031331739,4335000,-1.29781420765027,11572.1538082309
"722",2021-04-01,"Greece","Southern",15.8,0.303693568948066,4483000,3.41407151095732,13614.5826959418
"723",2021-07-01,"Greece","Southern",13.9,0.403158089393301,4571000,1.96297122462637,18428.3562661678
"724",2021-10-01,"Greece","Southern",13.1,0.392454750335582,4586000,0.328155764602931,17997.9748503898
"725",2022-01-01,"Greece","Southern",13,0.537237935143583,4636000,1.09027474923681,24906.3506732565
"726",2022-04-01,"Greece","Southern",12.6,0.488387937519151,4593000,-0.927523727351165,22431.6579702546
"727",2022-07-01,"Greece","Southern",12.4,0.582344237559524,4605000,0.261267145656434,26816.9521396161
"728",2022-10-01,"Greece","Southern",11.7,0.763560540074983,4602000,-0.0651465798045603,35139.0560542507
"729",2006-01-01,"Hungary","Eastern",7.4,0.765384711940486,4217000,NA,32276.2733025303
"730",2006-04-01,"Hungary","Eastern",7.3,0.731871163681324,4221000,0.0948541617263458,30892.2818189887
"731",2006-07-01,"Hungary","Eastern",7.6,0.740624303325153,4215000,-0.142146410803127,31217.3143851552
"732",2006-10-01,"Hungary","Eastern",7.6,0.771645412902682,4232000,0.403321470937129,32656.0338740415
"733",2007-01-01,"Hungary","Eastern",7.3,0.862894510899172,4202000,-0.708884688090737,36258.8273479832
"734",2007-04-01,"Hungary","Eastern",7.2,0.881825418154449,4187000,-0.356972870061875,36922.0302581268
"735",2007-07-01,"Hungary","Eastern",7.3,0.875169166830482,4175000,-0.286601385240029,36538.3127151726
"736",2007-10-01,"Hungary","Eastern",7.9,0.853934190903965,4174000,-0.0239520958083832,35643.2131283315
"737",2008-01-01,"Hungary","Eastern",7.6,0.87614030837333,4141000,-0.790608528988979,36280.9701697396
"738",2008-04-01,"Hungary","Eastern",7.7,0.893828367427459,4132000,-0.217338807051437,36932.9881421026
"739",2008-07-01,"Hungary","Eastern",7.8,0.813197320208594,4153000,0.508228460793804,33772.0847082629
"740",2008-10-01,"Hungary","Eastern",8.2,0.66323025302226,4146000,-0.168552853359018,27497.5262903029
"741",2009-01-01,"Hungary","Eastern",9,0.539505598417191,4275000,3.11143270622287,23063.8643323349
"742",2009-04-01,"Hungary","Eastern",9.4,0.510477617504597,4277000,0.0467836257309942,21833.1277006716
"743",2009-07-01,"Hungary","Eastern",10.1,0.506834129114639,4279000,0.0467617488894085,21687.4323848154
"744",2009-10-01,"Hungary","Eastern",10.4,0.583583097734135,4290000,0.25706940874036,25035.7148927944
"745",2010-01-01,"Hungary","Eastern",10.9,0.619692256031227,4312000,0.512820512820513,26721.1300800665
"746",2010-04-01,"Hungary","Eastern",10.9,0.62964541998855,4311000,-0.0231910946196661,27144.0140557064
"747",2010-07-01,"Hungary","Eastern",10.7,0.616924569866326,4309000,-0.0463929482718627,26583.27971554
"748",2010-10-01,"Hungary","Eastern",10.7,0.627358210337791,4315000,0.139243443954514,27070.5067760757
"749",2011-01-01,"Hungary","Eastern",10.8,0.689376908198997,4318000,0.0695249130938586,29767.2948960327
"750",2011-04-01,"Hungary","Eastern",10.6,0.633197114810693,4327000,0.208429828624363,27398.4391578587
"751",2011-07-01,"Hungary","Eastern",10.6,0.648222252005967,4337000,0.231107002542177,28113.3990694988
"752",2011-10-01,"Hungary","Eastern",10.6,0.653717060106339,4354000,0.391976020290523,28462.84079703
"753",2012-01-01,"Hungary","Eastern",10.9,0.579906950600899,4359000,0.114836931557189,25278.1439766932
"754",2012-04-01,"Hungary","Eastern",10.8,0.604577882895275,4389000,0.688231245698555,26534.9232802736
"755",2012-07-01,"Hungary","Eastern",10.4,0.603442298512283,4420000,0.706311232627022,26672.1495942429
"756",2012-10-01,"Hungary","Eastern",10.6,0.586832950563856,4424000,0.0904977375565611,25961.489732945
"757",2013-01-01,"Hungary","Eastern",10.6,0.78127088457714,4375000,-1.10759493670886,34180.6012002499
"758",2013-04-01,"Hungary","Eastern",9.9,0.726956685965429,4439000,1.46285714285714,32269.6072900054
"759",2013-07-01,"Hungary","Eastern",9.7,0.722825493400231,4460000,0.473079522414958,32238.0170056503
"760",2013-10-01,"Hungary","Eastern",9,0.702182761944963,4473000,0.291479820627803,31408.6349417982
"761",2014-01-01,"Hungary","Eastern",7.6,0.785836546967732,4507000,0.760116253074,35417.6531718357
"762",2014-04-01,"Hungary","Eastern",8,0.803025018295788,4527000,0.443754160195252,36352.9425782503
"763",2014-07-01,"Hungary","Eastern",7.4,0.818174654386834,4542000,0.331345261762757,37161.49280225
"764",2014-10-01,"Hungary","Eastern",7.1,0.8724879650852,4550000,0.176133861734919,39698.2024113766
"765",2015-01-01,"Hungary","Eastern",7.2,0.894911715481896,4573000,0.505494505494506,40924.3127489871
"766",2015-04-01,"Hungary","Eastern",6.8,0.934570356696058,4604000,0.67789197463372,43027.6192222865
"767",2015-07-01,"Hungary","Eastern",6.3,0.992871004283601,4618000,0.304083405734144,45850.7829778167
"768",2015-10-01,"Hungary","Eastern",6.1,1.02477130028587,4631000,0.281507145950628,47457.1589162388
"769",2016-01-01,"Hungary","Eastern",5.6,1.09363997257624,4649000,0.388684949255021,50843.3223250693
"770",2016-04-01,"Hungary","Eastern",5.1,1.15271330525376,4673000,0.516240051624005,53866.292754508
"771",2016-07-01,"Hungary","Eastern",4.8,1.20329561866962,4679000,0.128397175262144,56302.2019975517
"772",2016-10-01,"Hungary","Eastern",4.4,1.23489412391085,4694000,0.320581320795042,57965.9301763751
"773",2017-01-01,"Hungary","Eastern",4.2,1.25708638490089,4681000,-0.276949296974862,58844.2136772108
"774",2017-04-01,"Hungary","Eastern",4.2,1.36897180539045,4692000,0.234992522965178,64232.1571089198
"775",2017-07-01,"Hungary","Eastern",3.9,1.52165701575185,4694000,0.0426257459505541,71426.5803193918
"776",2017-10-01,"Hungary","Eastern",3.8,1.61324581358517,4703000,0.191734128674904,75870.9506129105
"777",2018-01-01,"Hungary","Eastern",3.6,1.67449326089954,4709000,0.127578141611737,78851.8876557592
"778",2018-04-01,"Hungary","Eastern",3.5,1.72990846494805,4722000,0.276067105542578,81686.2777148469
"779",2018-07-01,"Hungary","Eastern",3.7,1.78971668471039,4729000,0.148242270224481,84635.7020199544
"780",2018-10-01,"Hungary","Eastern",3.6,1.81307074394262,4722000,-0.148022837809262,85613.2005289704
"781",2019-01-01,"Hungary","Eastern",3.3,1.69885267207279,4735000,0.275307073274036,80440.6740226467
"782",2019-04-01,"Hungary","Eastern",3.3,1.66540609730741,4732000,-0.0633579725448786,78807.0165245868
"783",2019-07-01,"Hungary","Eastern",3.4,1.61107540900018,4718000,-0.29585798816568,76010.5377966287
"784",2019-10-01,"Hungary","Eastern",3.3,1.62740485697019,4712000,-0.127172530733362,76683.3168604352
"785",2020-01-01,"Hungary","Eastern",3.5,1.24135936476394,4711000,-0.0212224108658744,58480.4396740294
"786",2020-04-01,"Hungary","Eastern",4.5,1.23026201136145,4699000,-0.254722988749735,57810.0119138746
"787",2020-07-01,"Hungary","Eastern",4.3,1.29611452289531,4730000,0.659714832943179,61306.2169329482
"788",2020-10-01,"Hungary","Eastern",4.2,1.34044396120096,4719000,-0.232558139534884,63255.5505290733
"789",2021-01-01,"Hungary","Eastern",4.3,1.34479624419054,4699000,-0.423818605636787,63191.9755145136
"790",2021-04-01,"Hungary","Eastern",4.2,1.51684948690353,4735000,0.766120451159821,71822.823204882
"791",2021-07-01,"Hungary","Eastern",3.9,1.66093043878117,4731000,-0.0844772967265048,78578.619058737
"792",2021-10-01,"Hungary","Eastern",3.8,1.73423294079497,4753000,0.465017966603255,82428.0916759847
"793",2022-01-01,"Hungary","Eastern",3.6,1.84355392505502,4758000,0.105196717862403,87716.2957541179
"794",2022-04-01,"Hungary","Eastern",3.4,2.00330790684262,4747000,-0.231189575451871,95097.0263378194
"795",2022-07-01,"Hungary","Eastern",3.6,1.83610444937761,4758000,0.231725300189593,87361.8497013868
"796",2022-10-01,"Hungary","Eastern",3.9,1.7896162340563,4778000,0.420344682639765,85507.8636632098
"797",2008-01-01,"Ireland","Anglo-American",5.4,0.772550712127751,2317000,NA,17900
"798",2008-04-01,"Ireland","Anglo-American",5.9,0.670125378296585,2313000,-0.172637030643073,15500
"799",2008-07-01,"Ireland","Anglo-American",7.4,0.53972366148532,2316000,0.12970168612192,12500
"800",2008-10-01,"Ireland","Anglo-American",8.6,0.334637114298132,2301000,-0.647668393782383,7700.00000000001
"801",2009-01-01,"Ireland","Anglo-American",11.2,0.306479859894921,2284000,-0.738809213385485,7000
"802",2009-04-01,"Ireland","Anglo-American",12.7,0.25010969723563,2279000,-0.218914185639229,5700
"803",2009-07-01,"Ireland","Anglo-American",13.2,0.23989338071968,2251000,-1.22860903905222,5400
"804",2009-10-01,"Ireland","Anglo-American",13.6,0.224416517055655,2228000,-1.0217681030653,5000
"805",2010-01-01,"Ireland","Anglo-American",14.1,0.302073940486925,2218000,-0.448833034111311,6699.99999999999
"806",2010-04-01,"Ireland","Anglo-American",14.3,0.34762979683973,2215000,-0.135256988277728,7700.00000000001
"807",2010-07-01,"Ireland","Anglo-American",14.6,0.340754202635166,2201000,-0.632054176072235,7500
"808",2010-10-01,"Ireland","Anglo-American",15.3,0.338672768878719,2185000,-0.72694229895502,7400
"809",2011-01-01,"Ireland","Anglo-American",15.3,0.366468163078333,2183000,-0.091533180778032,8000
"810",2011-04-01,"Ireland","Anglo-American",15.1,0.397078959379279,2191000,0.366468163078333,8700
"811",2011-07-01,"Ireland","Anglo-American",15.6,0.368154624942476,2173000,-0.821542674577818,8000
