"","year","ccode","ACCU","PUCA","PRCA","PUINV","PRINV","UDENS","LTU","TFP","INFL","EPL","OG","TGLOB","FGLOB","EGLOB","LRG_pg","LRG_cp","OCR","PS","ROP","ACTPOP","ACTPOP_abs","UNR","VACR_v1","VACR_v2","VACR_v3","BECRU_v1","BECRU_v2","BECRU_v3","FEGAP_v1","FEGAP_v2","FEGAP_v3","VACR","BECRU","FEGAP","NAIRU","NAIRU_gap","Eighties","Nineties","FinancialCrisis","EuroCrisis","CovidCrisis","DCOU_AUT","DCOU_DEU","DCOU_FIN","DCOU_SWE","DCOU_GBR","DCOU_USA","DCLU_CON","DCLU_SOD","DCLU_LIB","DCLU_LIBEU","DCLU_LIBUS","DCLU_MED"
"265","2022","ESP",5.600183335,0.780664254,4.819517663,2.793412738,17.24544445,NA,NA,2.131296753,8.390576,NA,-1.4518459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"266","1970","SWE",8.577450924,2.658538587,6.09084753,8.064550473,18.47629655,66.6,NA,3.250887043,7.016366,0.528000034613334,2.1380427,55.67,40.7,48.19,3.4447,1,34.3775613,21.7828647,7.4884177,NA,3851852.378,1.861944986,1.998965254,1.998965254,1.998965254,1.929239055,1.929239055,1.929239055,-0.067294069,-0.067294069,-0.067294069,1.998965254,1.929239055,-0.067294069,1.5,0.36194498611465,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"267","1971","SWE",8.192788728,2.374176967,5.944012886,7.346197305,18.39201207,68.1,NA,-0.98553271,7.395542,0.704000046640001,-0.135687,55.69,40.99,48.34,3.4447,1,33.5150746,19.5294952,6.5453249,1.140718066,3895791.154,3.073869364,1.382999281,1.382999281,1.382999281,2.061833922,2.061833922,2.061833922,1.012035443,1.012035443,1.012035443,1.382999281,2.061833922,1.012035443,1.6,1.47386936449248,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"268","1972","SWE",8.202233732,2.332308471,5.984998759,7.287584362,18.70086393,69.2,NA,0.123714405,6.00739,0.880000058666668,-0.6359634,55.19,41.16,48.17,3.4447,1,33.0715425,20.3007448,6.7137694,0.337767749,3908949.88,3.32686394,1.281682786,1.281682786,1.281682786,2.064941704,2.064941704,2.064941704,1.261922236,1.261922236,1.261922236,1.281682786,2.064941704,1.261922236,1.7,1.62686393978112,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"269","1973","SWE",8.106229439,2.052354044,6.108127379,6.392596615,19.02536969,70.5,NA,1.854384573,6.717996,1.23200008125334,0.7709568,57.59,41.96,49.78,3.4447,1,32.5816268,22.6690616,7.385949,0.445348316,3926358.322,3.056346377,1.357184915,1.357184915,1.357184915,2.036670616,2.036670616,2.036670616,1.019675761,1.019675761,1.019675761,1.357184915,2.036670616,1.019675761,1.7,1.3563463767273,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"270","1974","SWE",7.593281373,1.818298893,5.8013439,5.925746754,18.90629473,71.9,NA,0.429615679,9.911724,1.58400010530667,1.5857373,61.67,42.12,51.9,3.4447,1,31.1150384,22.9025801,7.1261466,1.600284699,3989191.234,2.411098923,1.633839483,1.633839483,1.633839483,1.984779236,1.984779236,1.984779236,0.426319687,0.426319687,0.426319687,1.633839483,1.984779236,0.426319687,1.7,0.7110989231894,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"271","1975","SWE",7.567310451,1.719836866,5.852029954,5.484023468,18.66029868,74,NA,-0.10040533,9.779878,1.93599995336,1.9611983,58.47,42.05,50.26,3.4447,1,32.3622781,22.2509308,7.2009081,2.288618867,4080488.617,1.994718537,1.628957114,1.628957114,1.628957114,1.80258452,1.80258452,1.80258452,0.192134017,0.192134017,0.192134017,1.628957114,1.80258452,0.192134017,1.8,0.19471853653289,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"272","1976","SWE",7.46270137,1.606229923,5.839850153,5.253900583,19.1018681,74,6.2215478,-0.662622255,10.24922,2.28799997741333,1.0492551,59.35,42.88,51.11,6.549135,2.3982,31.0253853,19.1916273,5.9542763,1.018094034,4122031.828,1.940595779,1.529839114,1.529839114,1.529839114,1.723020408,1.723020408,1.723020408,0.21757537,0.21757537,0.21757537,1.529839114,1.723020408,0.21757537,1.8,0.14059577888503,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"273","1977","SWE",7.029143524,1.653826838,5.392786625,5.719268178,18.64934842,76.1,4.704301075,-3.085278743,11.4418,2.64,-2.348563,59.08,43.7,51.39,6.549135,6.75,28.771288,15.5548814,4.4753397,0.703399105,4151026.163,2.234430649,1.341813935,1.341813935,1.341813935,1.73152828,1.73152828,1.73152828,0.50290237,0.50290237,0.50290237,1.341813935,1.73152828,0.50290237,1.8,0.43443064939877,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"274","1978","SWE",6.375504013,1.58273047,4.82807039,5.562767089,16.96904911,77.1,5.662393162,0.203483527,9.995264,2.64,-2.2572753,59.51,45.68,52.6,6.2906,7.1399,28.3173871,16.579187,4.6947926,0.798058408,4184153.777,2.819579857,1.25885364,1.25885364,1.25885364,1.88399532,1.88399532,1.88399532,0.935584536,0.935584536,0.935584536,1.25885364,1.88399532,0.935584536,1.8,1.0195798566798,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"275","1979","SWE",6.482553285,1.510358892,4.984838492,5.325864836,17.57766064,77.4,6.787330317,1.792586022,7.209786,2.64,-0.4171945,61.51,48.36,54.93,6.78172285714286,8.2405,27.7525857,18.6222885,5.1681666,1.284022776,4237879.264,2.597457029,1.550504198,1.550504198,1.550504198,2.006830343,2.006830343,2.006830343,0.590626685,0.590626685,0.590626685,1.550504198,2.006830343,0.590626685,1.7,0.89745702858628,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"276","1980","SWE",6.525029937,1.497806509,5.034661694,5.357794484,18.00945749,78.1,5.522914219,0.535495638,13.70632,2.64,0.0804377,60.55,49.72,55.14,6.78172285714286,7.2375,27.5958024,19.6555706,5.4241124,0.99994947,4280255.915,2.502342197,1.628147547,1.628147547,1.628147547,2.018460381,2.018460381,2.018460381,0.483881815,0.483881815,0.483881815,1.628147547,2.018460381,0.483881815,1.7,0.80234219671599,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"277","1981","SWE",6.173760839,1.49844587,4.680140856,5.429471867,16.95803206,78.4,5.975723623,-1.454338434,12.10394,2.64,-1.9171949,61.79,54.1,57.94,5.9880431372549,6.6487,27.5184454,19.7776658,5.4425062,0.764257222,4312968.08,3.178916701,1.128134347,1.128134347,1.128134347,1.893738397,1.893738397,1.893738397,1.285178303,1.285178303,1.285178303,1.128134347,1.893738397,1.285178303,1.7,1.47891670057681,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"278","1982","SWE",6.076864944,1.420884178,4.662202996,5.204561825,17.07720032,79,8.369723435,0.228178208,8.589185,2.64,-2.5427737,65.4,58.56,61.98,3.4447,5.0486,27.3965116,22.1393355,6.0654056,0.311011445,4326381.905,3.964979748,0.918092862,0.918092862,0.918092862,1.907935954,1.907935954,1.907935954,2.057043794,2.057043794,2.057043794,0.918092862,1.907935954,2.057043794,1.8,2.16497974767187,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"279","1983","SWE",6.142335782,1.388655487,4.761264258,5.092560344,17.46079267,79.6,10.25132275,0.660178803,8.873021,2.64,-2.619108,66.88,60.53,63.71,3.4447,1,27.5412962,23.9033106,6.5832816,0.611992194,4352859.024,4.368482545,0.931283486,0.931283486,0.931283486,2.017001649,2.017001649,2.017001649,2.351480896,2.351480896,2.351480896,0.931283486,2.017001649,2.351480896,1.9,2.4684825447872,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"280","1984","SWE",6.473492437,1.374195574,5.109723753,4.855730557,18.05524791,80.7,12.39911959,2.509774859,8.044243,2.64,-0.6318125,67.21,60.32,63.76,3.4447,1,28.4583789,25.8724869,7.3628904,0.560892855,4377273.899,3.917712964,1.091224779,1.091224779,1.091224779,2.067632817,2.067632817,2.067632817,1.850080147,1.850080147,1.850080147,1.091224779,2.067632817,1.850080147,2,1.91771296410066,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"281","1985","SWE",6.793623103,1.340657832,5.466669436,4.718434217,19.23989814,81.3,11.37820513,0.243463311,7.372575,2.64,-0.6028829,67.1,63.07,65.08,3.4447,1,28.34716,25.0650532,7.1052307,0.805616777,4412537.952,3.589939947,1.228390342,1.228390342,1.228390342,2.099963704,2.099963704,2.099963704,1.489976243,1.489976243,1.489976243,1.228390342,2.099963704,1.489976243,2.2,1.3899399465787,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"282","1986","SWE",6.701928894,1.311965002,5.403775099,4.523096644,18.62991542,82.9,8.027327071,1.04131241,4.23591,2.64,0.0274345,64.42,61.51,62.96,3.4447,1,29.2644226,25.084823,7.3409286,0.502608238,4434715.731,3.36662779,1.27480687,1.27480687,1.27480687,2.071666053,2.071666053,2.071666053,1.294961737,1.294961737,1.294961737,1.27480687,2.071666053,1.294961737,2.5,0.86662779005492,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"283","1987","SWE",6.909342461,1.266657056,5.659262547,4.380419628,19.5711575,85.5,18.29621094,1.482528954,4.188571,2.64,1.3235436,64.25,62.63,63.44,3.4447,1,28.1294618,24.3718576,6.8556724,0.52593685,4458039.536,2.88140581,1.408795742,1.408795742,1.408795742,2.014773495,2.014773495,2.014773495,0.866632315,0.866632315,0.866632315,1.408795742,2.014773495,0.866632315,2.8,0.0814058097730102,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"284","1988","SWE",7.080035867,1.282968615,5.814463768,4.489342223,20.34587393,84.7,14.85093737,0.327920696,5.824899,2.64,2.0096118,64.42,62.66,63.54,3.4447,1,26.6350149,24.7323259,6.5874587,1.059545989,4505274.515,2.452078433,1.510487053,1.510487053,1.510487053,1.924534418,1.924534418,1.924534418,0.527544015,0.527544015,0.527544015,1.510487053,1.924534418,0.527544015,3.2,-0.74792156698439,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"285","1989","SWE",7.613732195,1.381946586,6.250421345,4.855486611,21.96093356,83.7,13.79354986,0.126664355,6.443276,2.64,2.7414035,64.76,66.84,65.8,3.4447,1,25.2959307,23.2876774,5.8908347,1.174195671,4558175.253,2.174782563,1.451352689,1.451352689,1.451352689,1.776619408,1.776619408,1.776619408,0.398163155,0.398163155,0.398163155,1.451352689,1.776619408,0.398163155,3.6,-1.42521743723716,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"286","1990","SWE",7.375639498,1.283901344,6.111292896,4.610537405,21.94587973,81.5,12.07056335,-1.375144507,10.36655,2.64,1.8350322,63.67,70.31,66.99,3.4447,1,24.0221447,20.7107378,4.9751634,1.17183042,4611589.337,2.3957086,1.274240839,1.274240839,1.274240839,1.747200543,1.747200543,1.747200543,0.648508057,0.648508057,0.648508057,1.274240839,1.747200543,0.648508057,4.2,-1.80429140024697,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"287","1991","SWE",6.549449231,1.350923641,5.210151335,5.009088637,19.31871578,82.3,11.22242135,-1.692815637,9.444628,2.64,-0.5339998,62.02,70.77,66.39,7.09397764705882,2.5378,23.4029045,20.7983779,4.8674245,-0.474469454,4589708.755,3.881551896,0.839792917,0.839792917,0.839792917,1.80546387,1.80546387,1.80546387,2.076088025,2.076088025,2.076088025,0.839792917,1.80546387,2.076088025,4.8,-0.918448104475131,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"288","1992","SWE",5.750251331,1.306970694,4.450193081,4.963301755,16.89988247,84.3,13.49316975,0.212352518,2.374367,2.64,-2.6646833,61.65,70.79,66.22,7.09397764705882,7.35,22.9553679,22.8560729,5.2466956,-1.583235437,4517042.859,6.562597212,0.698219056,0.698219056,0.698219056,2.140591141,2.140591141,2.140591141,4.422006072,4.422006072,4.422006072,0.698219056,2.140591141,4.422006072,5.4,1.16259721207909,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"289","1993","SWE",4.733461138,1.28447953,3.448982865,5.257372324,14.11668044,86.3,15.83932751,-0.132293184,4.728173,2.64,-5.5972034,63.34,75.16,69.25,7.09397764705882,7.2375,22.8287884,25.1183686,5.7342192,-1.893693827,4431503.897,10.21872069,0.673175592,0.673175592,0.673175592,2.622783511,2.622783511,2.622783511,7.595937177,7.595937177,7.595937177,0.673175592,2.622783511,7.595937177,6.2,4.0187206881947,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"290","1994","SWE",5.021567928,1.432009024,3.589554109,5.544462511,13.8980606,86.6,25.67372548,3.691243771,2.158138,2.64,-3.7713695,65.93,77.26,71.59,3.4447,5.7514,24.471559,27.4219371,6.7105755,-0.337953852,4416527.459,10.5572608,0.739393676,0.739393676,0.739393676,2.79391694,2.79391694,2.79391694,7.763343859,7.763343859,7.763343859,0.739393676,2.79391694,7.763343859,6.6,3.957260799106,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"291","1995","SWE",5.331353212,1.370636586,3.960719672,5.068615168,14.64674445,84.8,27.80204486,2.258466307,2.455149,2.64,-2.2578458,69.26,79.46,74.36,3.4447,1,25.3293243,30.12462,7.6303627,0.789295737,4451386.922,9.987807893,0.79551329,0.79551329,0.79551329,2.818764608,2.818764608,2.818764608,7.169043285,7.169043285,7.169043285,0.79551329,2.818764608,7.169043285,6.9,3.08780789251268,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"292","1996","SWE",5.505242019,1.32878339,4.17645212,4.883475185,15.3490783,84.7,30.08145762,1.144353737,0.533132,2.64,-2.9269705,68.8,79.47,74.14,3.4447,1,25.0853033,28.6180299,7.1789196,0.293891809,4464469.184,10.75541309,0.774971632,0.774971632,0.774971632,2.887064258,2.887064258,2.887064258,7.868348834,7.868348834,7.868348834,0.774971632,2.887064258,7.868348834,7.2,3.5554130925103,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"293","1997","SWE",5.514899174,1.187806963,4.327091136,4.308274156,15.69471765,84,33.35478841,2.937023655,0.6584103,2.54,-2.4035562,73.12,81.33,77.22,3.4447,1,25.0108822,28.7575897,7.1925269,-0.70456058,4433014.294,10.99068806,0.822410785,0.822410785,0.822410785,3.006469756,3.006469756,3.006469756,7.9842183,7.9842183,7.9842183,0.822410785,3.006469756,7.9842183,7.3,3.6906880557383,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"294","1998","SWE",5.838184436,1.198681479,4.639495642,4.284909089,16.58473697,83.9,33.54213178,2.541433308,-0.2671327,2.54,-1.0048476,73.56,82.73,78.15,3.4447,1,24.7186759,31.1548175,7.7010584,-0.263618521,4421328.047,9.294999909,0.96201488,0.96201488,0.96201488,2.990305707,2.990305707,2.990305707,6.304694202,6.304694202,6.304694202,0.96201488,2.990305707,6.304694202,7.2,2.0949999092005,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"295","1999","SWE",6.079233936,1.24281947,4.836410714,4.400672711,17.1251426,82.7,30.0989467,2.240509119,0.4621758,2.49,0.2701858,74.98,84.96,79.97,3.4447,1,24.714406,30.5286445,7.5449732,0.71787608,4453067.703,7.948695777,1.008515772,1.008515772,1.008515772,2.831322139,2.831322139,2.831322139,5.117373638,5.117373638,5.117373638,1.008515772,2.831322139,5.117373638,7.1,0.84869577741267,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"296","2000","SWE",6.350092882,1.111577588,5.238522447,3.896557154,18.36327247,81,26.44341801,2.518645992,0.8991438,2.49,1.9129533,78.23,86.99,82.61,3.4447,1,24.4332489,28.9025492,7.0618318,0.769206235,4487320.978,6.668349814,1.183502843,1.183502843,1.183502843,2.809272319,2.809272319,2.809272319,3.859077495,3.859077495,3.859077495,1.183502843,2.809272319,3.859077495,6.9,-0.231650185892961,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"297","2001","SWE",6.381640028,1.156585312,5.225051012,4.110423393,18.56946624,78.7,22.33524989,-0.52612776,2.405958,2.49,0.2556375,77.92,87.83,82.87,3.4447,1,23.5599139,26.6606849,6.2812344,0.980032318,4531298.174,5.872312044,1.522517478,1.021678539,1.021678539,2.990099953,2.449411193,2.449411193,2.882212092,3.422900851,3.422900851,1.522517478,2.990099953,2.882212092,6.6,-0.72768795594759,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"298","2002","SWE",6.191349784,1.207636994,4.983714089,4.301405362,17.75117407,78,20.92680188,1.362529132,2.158482,2.45,-0.5210905,77.33,86.07,81.7,3.4447,1,23.3078214,26.5398292,6.185856,0.294987997,4544664.959,5.996256629,1.195917052,1.054606809,1.054606809,2.67787706,2.514695423,2.514695423,3.318379569,3.481561206,3.481561206,1.195917052,2.67787706,3.318379569,6.4,-0.40374337111734,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"299","2003","SWE",6.237182844,1.199187252,5.037995773,4.161675464,17.48392786,77.2,17.83264698,1.768790706,1.925655,2.45,-1.1007311,77.58,85.83,81.71,3.4447,1,23.4410739,27.3921607,6.4210166,0.43501023,4564434.717,6.642757658,0.968701486,0.974150678,0.974150678,2.536700458,2.543825245,2.543825245,4.106057199,4.098932413,4.098932413,0.968701486,2.536700458,4.106057199,6.3,0.34275765754942,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"300","2004","SWE",6.457220591,1.203414228,5.253802208,4.078094554,17.80392958,76.4,18.91584778,3.748313622,0.3736598,2.45,0.3394137,78.23,87.47,82.85,3.4447,1,23.6238464,28.5576421,6.7464135,0.405237521,4582931.519,7.449080175,0.823085151,0.88569535,0.88569535,2.476131516,2.568582425,2.568582425,4.97294866,4.88049775,4.88049775,0.823085151,2.476131516,4.97294866,6.3,1.14908017533397,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"301","2005","SWE",6.640887586,1.210974282,5.429909726,4.086780144,18.32478822,75.7,NA,1.808308088,0.4531709,2.45,0.5154329,79.34,88.17,83.76,3.4447,1,23.4588795,28.3225917,6.6441627,0.701272678,4615070.366,7.669960641,0.909831599,0.907773197,0.907773197,2.641660946,2.638671008,2.638671008,5.028299694,5.031289633,5.031289633,0.909831599,2.641660946,5.028299694,6.3,1.3699606405606,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"302","2006","SWE",7.071094738,1.251032451,5.820054866,4.109790266,19.11957185,74.3,NA,2.51320516,1.360215,2.45,2.3737817,78.85,89.54,84.19,7.20594550561798,2.622,23.7469627,29.580217,7.0244031,1.215215746,4671153.427,7.077743562,1.007063428,1.086118019,1.086118019,2.669782144,2.772591715,2.772591715,4.407961418,4.305151847,4.305151847,1.007063428,2.669782144,4.407961418,6.3,0.77774356233918,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"303","2007","SWE",7.453709128,1.25828681,6.19542311,4.079627285,20.08684901,70.8,12.76792812,0.894509425,2.212169,2.45,3.1732314,79.56,90.29,84.92,7.20594550561798,7.7272,23.7217263,28.8308509,6.8391755,1.392825588,4736214.447,6.165236661,1.159715461,1.254934898,1.254934898,2.673933484,2.781541055,2.781541055,3.491303177,3.383695606,3.383695606,1.159715461,2.673933484,3.491303177,6.4,-0.23476333938118,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"304","2008","SWE",7.299741427,1.264206337,6.035536595,4.251063107,20.29530007,68.3,12.07432818,-1.997472804,3.437049,2.45,0.4865258,80.11,88.71,84.41,7.20594550561798,7.7272,22.7521224,27.1118664,6.168525,0.893223534,4778519.43,6.154981527,1.026645297,1.16439606,1.16439606,2.513758708,2.677094738,2.677094738,3.641222819,3.477886789,3.477886789,1.026645297,2.513758708,3.641222819,6.4,-0.24501847313645,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"305","2009","SWE",6.289069492,1.24154642,5.047521994,4.440574398,18.05320895,68.4,12.77645064,-3.967918385,-0.4944606,2.45,-5.3220303,78.94,89.6,84.27,7.20594550561798,7.7272,21.663855,24.6294145,5.3356807,0.111515663,4783848.227,8.401334521,0.70296293,0.961209044,0.961209044,2.430190678,2.841731641,2.841731641,5.971143842,5.559602879,5.559602879,0.70296293,2.430190678,5.971143842,6.7,1.70133452053125,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"306","2010","SWE",6.571515432,1.305230413,5.266284705,4.467032794,18.02338212,68.2,17.27394389,4.751163443,1.157988,2.45,-1.425979,79.68,88.45,84.06,7.31547687861272,7.7572,22.3621664,27.4236465,6.1325215,0.581431705,4811663.037,8.671200855,1.04673385,1.069907503,1.069907503,3.012712972,3.045879652,3.045879652,5.658487882,5.625321202,5.625321202,1.04673385,3.012712972,5.658487882,6.8,1.8712008545141,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"307","2011","SWE",6.830902113,1.303237044,5.527662369,4.3678414,18.52614047,67.5,18.22377933,1.053562856,2.961151,2.45,0.0336341,78.86,86.13,82.49,7.31547687861272,7.8332,22.6541809,27.4038223,6.2081115,1.244939252,4871565.319,7.860306462,1.320344277,1.273273966,1.273273966,3.221538554,3.16359346,3.16359346,4.638767908,4.696713002,4.696713002,1.320344277,3.221538554,4.638767908,6.8,1.06030646155333,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"308","2012","SWE",6.643710646,1.317328728,5.326377954,4.505667861,18.21784453,67.5,17.54140999,-1.784961173,0.8883775,2.45,-2.0110584,77.93,85.71,81.82,7.31547687861272,7.8332,22.1105454,25.2666221,5.586588,0.497171598,4895785.358,8.041838268,1.331552486,1.287730052,1.287730052,3.272327877,3.218029959,3.218029959,4.76951039,4.823808309,4.823808309,1.331552486,3.272327877,4.76951039,6.9,1.14183826787197,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"309","2013","SWE",6.571599325,1.292028118,5.279570101,4.412960817,18.03253014,67.7,17.00709873,-0.110740005,-0.04429297,2.45,-2.4326302,76.42,85.07,80.75,7.31547687861272,7.8332,21.98312,24.9307745,5.4805621,1.066293565,4947988.803,8.147453841,1.260465958,1.30358065,1.30358065,3.204619824,3.258966581,3.258966581,4.942834018,4.88848726,4.88848726,1.260465958,3.204619824,4.942834018,6.9,1.24745384135116,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"310","2014","SWE",6.83771308,1.280191837,5.557522131,4.348953485,18.87951832,67.3,16.82168847,0.993857163,-0.1796385,2.45,-1.7031183,79.95,88.67,84.31,3.43277971014493,6.186,22.1652218,25.5300643,5.6587954,0.80845547,4987991.089,8.024643364,1.40486251,1.390689394,1.390689394,3.357606382,3.340626651,3.340626651,4.667036982,4.684016713,4.684016713,1.40486251,3.357606382,4.667036982,6.9,1.12464336397172,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"311","2015","SWE",7.151625993,1.249750808,5.901877733,4.150926703,19.60251734,67,17.58189692,2.602741178,-0.04678474,2.45,0.5390346,79.35,88.15,83.75,3.43277971014493,1,22.627053,27.2377689,6.1631044,0.817727794,5028779.278,7.504352339,1.659558061,1.716546697,1.716546697,3.529009551,3.589090584,3.589090584,3.975342788,3.915261755,3.915261755,1.659558061,3.529009551,3.975342788,6.9,0.60435233896882,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"312","2016","SWE",7.269983594,1.312865703,5.957120208,4.372109084,19.83841859,66.7,16.8199091,-0.0259938,0.9842693,2.45,0.3879479,78.79,87.42,83.11,3.43277971014493,1,22.3175266,26.3695353,5.885028,1.109714421,5084584.367,6.990310159,1.931301475,2.075042584,2.075042584,3.674288546,3.808568137,3.808568137,3.316021612,3.181742021,3.181742021,1.931301475,3.674288546,3.316021612,6.8,0.19031015853116,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"313","2017","SWE",7.481704747,1.370764938,6.110935087,4.605397334,20.53107968,66.1,16.81583428,0.060839615,1.794499,2.45,0.6030413,79.36,87.68,83.52,3.43277971014493,1,21.992055,26.233718,5.7693337,1.643468443,5168147.907,6.709565968,2.153914843,2.138611378,2.138611378,3.801556751,3.788027735,3.788027735,2.908009217,2.921538233,2.921538233,2.153914843,3.801556751,2.908009217,6.8,-0.0904340322065798,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"314","2018","SWE",7.405350349,1.431859476,5.973493422,4.868601477,20.31104265,65.5,14.38546081,-0.077406039,1.953535,2.45,0.3366054,80.21,87.71,83.96,3.43277971014493,1,21.8009168,25.2853449,5.512437,1.268516394,5233706.71,6.375801241,2.281087721,2.235315569,2.235315569,3.813628445,3.775172549,3.775172549,2.562172796,2.600628692,2.600628692,2.281087721,3.813628445,2.562172796,6.8,-0.424198758940769,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"315","2019","SWE",7.219169048,1.439880068,5.779288139,4.86858484,19.54117932,65.2,12.1084717,0.578825397,1.784151,2.45,0.2037995,81.22,87.87,84.54,3.43562413793103,1,21.8655979,25.1059949,5.4895759,1.013107921,5286729.807,6.838599618,2.209958783,2.093896474,2.093896474,3.887547207,3.784087687,3.784087687,2.951052411,3.05451193,3.05451193,2.209958783,3.887547207,2.951052411,6.8,0.0385996176953602,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"316","2020","SWE",7.181678444,1.427100522,5.754575019,4.990812775,20.12472568,NA,11.70228226,-2.555255549,0.4973673,NA,-3.6936186,79.16,88.09,83.62,3.43562413793103,1,NA,NA,NA,0.275536219,5301296.663,8.439219545,1.660457919,1.560095669,1.790971055,3.74339003,3.628496915,3.887724004,4.695829515,4.81072263,4.551495541,1.660457919,3.74339003,4.695829515,6.9,1.53921954498799,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
"317","2021","SWE",7.451821154,1.386483015,6.06533603,4.766248104,20.85052325,NA,19.31458284,3.190931856,2.163197,NA,-0.6930364,NA,NA,NA,NA,NA,NA,NA,NA,0.109531271,5307103.24,8.901072344,2.298032862,2.066250583,2.235364014,4.52271564,4.288571548,4.460620675,4.378356704,4.612500796,4.440451669,2.298032862,4.52271564,4.378356704,6.9,2.00107234408963,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
"318","2022","SWE",7.640568389,1.415624478,6.224947598,4.846989232,21.31374135,NA,NA,0.091283295,8.369291,NA,0.532792,NA,NA,NA,NA,NA,NA,NA,NA,1.460220719,5384598.662,7.401724852,3.005694127,2.988261826,3.039649922,4.716706575,4.703008805,4.743274435,2.685018277,2.698716047,2.658450416,3.005694127,4.716706575,2.685018277,6.8,0.60172485174228,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"319","1970","FIN",8.861870805,1.247258934,7.616745798,3.843534351,23.47164916,51.3,NA,3.968001654,2.740442,2.7,-0.7568947,54.21,33.98,44.09,4.11647692307692,3.5016,39.309046,18.7890164,7.3857831,NA,2140013.754,1.457170935,1.6101807,1.6101807,1.6101807,1.531766469,1.531766469,1.531766469,-0.074595534,-0.074595534,-0.074595534,1.6101807,1.531766469,-0.074595534,1.4,0.0571709350907701,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
