"","ccode","cname","year","ACTPOP_level","ACTPOP_growth","UNR","VACR","BECRU","FEGAP","ACCU","PUCA","PRCA","PUINV","PRINV","UDENS","LTU","TFP","INFL","EPL","OG","TGLOB","FGLOB","EGLOB","LRG_pg","LRG_cp","OCR","PS","ROP","FinancialCrisis","EuroCrisis","CovidCrisis","DCOU_AUT","DCOU_DEU","DCOU_FIN","DCOU_SWE","DCOU_GBR","DCOU_USA","DCLU_CON","DCLU_EAS","DCLU_MED","DCLU_SOD","DCLU_LIB","DCLU_LIBEU","DCLU_LIBUS"
"371","PRT","Portugal","2020",4873500,-0.0856649533181552,6.975,0.474983774711081,1.82016807702195,5.15483192297805,6.430259377,0.775088222,5.655171156,2.314933904,16.89013854,NA,33.45485689,-7.214626932,-0.01243833,NA,-6.3689784,73.53,83.03,78.28,4.0492,0.722222222222222,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"372","PRT","Portugal","2021",4933750,0.263793802259526,6.75,0.721793372165198,2.20728459019563,4.54271540980437,6.972058052,0.882938128,6.089119923,2.573764155,17.74978121,NA,43.32575721,4.14476214,1.265657,NA,-2.9094361,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"373","PRT","Portugal","2022",4995250,0.235691575450638,6.175,1.08642795993881,2.5901144091762,3.5848855908238,7.21481828,0.904932532,6.309885002,2.577252519,17.97058503,NA,NA,5.756000633,7.832691,NA,1.6058726,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"374","ROU","Romania","2005",9358500,NA,7.15,0.731123899826686,2.28638052033357,4.86361947966643,12.26174292,1.500273801,10.76145988,2.858552964,20.50439261,NA,56.28919577,3.472236044,NA,NA,3.7687218,NA,NA,NA,6.05945098039216,5.2912,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"375","ROU","Romania","2006",9557500,0.203644557397309,7.25,0.80184010600669,2.41108705121746,4.83891294878254,14.67714232,2.898710294,11.77842771,5.256643813,21.35949884,NA,57.78839553,4.100241147,NA,NA,5.2076428,NA,NA,NA,5.87017428571429,5.3417,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"376","ROU","Romania","2007",9487250,-0.0625443526718971,6.4,0.96526827420916,2.48550134881046,3.91449865118954,19.67681287,3.431908644,16.24490441,6.164232979,29.17833366,NA,50.0254327,0.700711804,NA,NA,5.1006653,NA,NA,NA,6.04275753424658,7.3604,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"377","ROU","Romania","2008",9455750,0.0562556104729302,5.775,0.935847167210479,2.32476179223604,3.45023820776396,20.31572342,3.528014428,16.78770793,6.47514921,30.81135748,NA,41.29749174,3.563219879,NA,NA,7.4577037,NA,NA,NA,4.41986222222222,7.6822,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"378","ROU","Romania","2009",8129750,-4.05761455287407,8.425,0.465101892792618,1.97951596274893,6.44548403725107,12.78172372,2.830969721,9.950755164,5.758095599,20.23949571,NA,31.59217103,-5.768469894,NA,NA,-0.8141641,NA,NA,NA,5.5556,5.5368,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"379","ROU","Romania","2010",7911000,-0.33607343471448,8.975,0.300270177103189,1.64162262396116,7.33337737603884,11.92999741,2.598230542,9.331775678,5.591147809,20.08110377,NA,34.55239798,-4.033835509,NA,NA,-5.452816,NA,NA,NA,5.5556,5.9172,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"380","ROU","Romania","2011",7841750,-0.0390848786892315,9.1,0.319551843104089,1.70526296278527,7.39473703721473,12.44148174,2.420653191,10.02082354,5.219381582,21.6067721,NA,41.02965455,3.723704929,NA,NA,-2.3915542,NA,NA,NA,5.5556,6.7914,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"381","ROU","Romania","2012",7872750,0.0766030283651956,8.75,0.311959910466432,1.65216500888419,7.09783499111581,12.21501651,2.082230346,10.13278256,4.603727404,22.403174,NA,44.19994584,-0.892670061,NA,NA,-1.8583708,NA,NA,NA,5.37118734177215,4.3815,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"382","ROU","Romania","2013",7873750,0.0933109205786964,8.95,0.385505688176214,1.85749183286956,7.09250816713044,11.24304347,2.057709143,9.18533398,4.470486087,19.95564237,NA,45.16273686,-0.543949799,NA,NA,-2.9068718,NA,NA,NA,5.37118734177215,4.3314,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"383","ROU","Romania","2014",7954500,0.171937735828499,8.65,0.480074018865862,2.03780280282212,6.61219719717788,11.51780367,2.012039604,9.505757702,4.255973893,20.10708762,NA,41.10227737,2.3577129,NA,NA,-1.1820532,NA,NA,NA,3.83569285714286,1.6679,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"384","ROU","Romania","2015",8028000,0.344153307959986,8.375,0.613454508556012,2.26664543084193,6.10835456915807,11.99498782,2.4863337,9.508652124,5.171220677,19.77664481,NA,43.9113102,2.243992563,NA,NA,-1.382406,NA,NA,NA,NA,1.75613829093281,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"385","ROU","Romania","2016",7982000,-0.13688905248689,7.175,0.745219100334893,2.312346653273,4.862653346727,11.45718195,1.839063558,9.618119901,3.710172287,19.40383287,NA,50.01568006,2.358329,NA,NA,-2.3066258,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"386","ROU","Romania","2017",8096750,0.195544114209982,6.1,0.734876865131376,2.11725031049741,3.98274968950259,11.76025435,1.328238204,10.43201484,2.578039414,20.24798363,NA,41.41102053,5.469150341,NA,NA,0.6231481,NA,NA,NA,NA,2.1193,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"387","ROU","Romania","2018",8064000,-0.108211748083325,5.225,0.740533738317226,1.96705078295084,3.25794921704916,11.49509006,1.417012096,10.07807926,2.636228335,18.74939402,NA,44.08738893,4.853661934,NA,NA,1.8428449,NA,NA,NA,NA,2.0912232871137,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"388","ROU","Romania","2019",8093750,0.238466357447722,4.95,0.653598809209391,1.79869789169457,3.15130210830543,12.50374544,1.877248164,10.62649259,3.450006334,19.52936616,NA,42.49640043,2.14764561,NA,NA,1.5001033,NA,NA,NA,NA,2.858,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"389","ROU","Romania","2020",8087000,-0.00577364138129456,6.05,0.464330183612043,1.676066111719,4.373933888281,12.10791356,2.365428847,9.742484405,4.596923094,18.93333279,NA,29.9063118,-4.531288045,NA,NA,-5.4314887,NA,NA,NA,NA,7.82045277127244,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"390","ROU","Romania","2021",8125750,0.0592114325351938,5.6,0.520168292606649,1.70673443704556,3.89326556295444,11.95491373,2.101061896,9.853850704,4.238290863,19.87732274,NA,36.58141833,2.119650955,NA,NA,-3.4080135,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"391","ROU","Romania","2022",8188250,0.0905416746964695,5.65,0.549636737079636,1.76222801149566,3.88777198850434,12.00249942,2.472550321,9.529950842,5.348812514,20.61592837,NA,NA,3.439709575,NA,NA,-0.6135667,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"392","SVK","Slovakia","2004",2641250,NA,18.15,0.435394520493922,2.81112264886552,15.3388773511345,14.8323877,1.828605205,13.00379032,2.938896993,20.8994266,25.4,60.56997244,4.983263739,7.548501,2.89,-0.8239589,78.72,76.79,77.76,6.26771538461538,5.75,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"393","SVK","Slovakia","2005",2637250,0.0384504604808586,16.2,0.529328394716452,2.92833058147582,13.2716694185242,16.7816453,2.214260064,14.56737551,3.457117914,22.74400179,23.5,68.09814803,3.953633675,2.709085,2.89,-0.1943481,78.69,77.05,77.87,6.03612380952381,5.75,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"394","SVK","Slovakia","2006",2649000,-0.0565824646675522,13.375,0.66982215662158,2.99313737486498,10.381862625135,17.21546259,2.575554201,14.63990763,3.826586553,21.75099776,20.6,73.12209763,5.12050807,4.483331,2.89,1.7988822,79.46,78.12,78.79,5.7011,4.3609,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"395","SVK","Slovakia","2007",2646750,0.179887232799137,11.15,0.832523091638054,3.04674128730424,8.10325871269576,17.99557099,2.260845003,15.73472741,3.194524959,22.23282859,18.7,70.81840784,6.709863722,2.756724,2.89,5.9851876,79.25,78.38,78.82,5.7011,3.5,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"396","SVK","Slovakia","2008",2677250,0.178712034679192,9.55,0.906751324129869,2.94269861614136,6.60730138385864,17.7818281,2.448127685,15.33369661,3.407568448,21.34309458,16.8,66.00078148,1.357577081,4.59818,2.89,5.5269483,79.2,74.89,77.04,5.7011,3.5,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"397","SVK","Slovakia","2009",2752500,0.759332098669144,12.025,0.619050189069871,2.7283838666077,9.2966161333923,14.13945408,2.667624496,11.47182887,3.924487679,16.87683223,16,50.91848074,-5.098817694,1.615105,2.89,-3.003796,77.58,77.15,77.36,5.7011,3.3272,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"398","SVK","Slovakia","2010",2768750,0.0906806526229799,14.325,0.483505127916845,2.6317695486894,11.6932304513106,15.03659772,2.596153544,12.44043951,3.628750091,17.3885116,16.4,59.30975626,6.244858518,0.9570181,2.89,0.2587512,77.27,77.32,77.3,6.9402253164557,4.8649,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"399","SVK","Slovakia","2011",2741750,-0.250887452610513,13.5,0.518144966540735,2.64479811106631,10.8552018889337,16.49463113,2.642157382,13.85247353,3.712288904,19.46302825,14.5,63.99983553,-0.315067504,3.919286,2.89,-1.1519973,76.37,77.78,77.08,6.9402253164557,6.842,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"400","SVK","Slovakia","2012",2768500,0.164399583521027,13.9,0.50769098962455,2.65648353199888,11.2435164680011,14.55780001,2.312399619,12.24540028,3.235387166,17.133116,14.5,63.7477186,0.195475472,3.606103,2.38,-2.1470962,76.5,76.17,76.33,3.3799,2.438,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"401","SVK","Slovakia","2013",2776000,0.081824035650808,14.125,0.538407249256879,2.75771688100019,11.3672831189998,14.4580305,2.383789406,12.07424146,3.374057627,17.09009461,14.1,66.57513154,-0.053943611,1.400474,2.51,-3.3682227,77.95,75.95,76.95,3.3799,1,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"402","SVK","Slovakia","2014",2779750,0.108085493782852,13.1,0.570404539619351,2.7335507072329,10.3664492927671,14.57599485,2.926342973,11.649652,4.111152584,16.36633073,13.4,66.77557016,0.863157645,-0.07616533,2.51,-2.668473,81.96,79.59,80.77,3.3799,1,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"403","SVK","Slovakia","2015",2795500,0.188230658586927,11.425,0.611312451386675,2.64277217275587,8.78222782724414,16.85930745,4.529337795,12.32996965,6.360798791,17.3156562,12.6,62.27263488,1.511826906,-0.3252198,2.51,-0.4632804,80.33,78.78,79.55,NA,1,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"404","SVK","Slovakia","2016",2815250,0.0802610167581316,9.65,0.698838263356981,2.59688067523228,7.05311932476772,14.89092102,2.403528983,12.48739203,3.394675704,17.63683594,11.8,56.63645276,-0.6435659,-0.5200102,2.51,-0.5058887,81.39,79.06,80.22,NA,3.366,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"405","SVK","Slovakia","2017",2802750,-0.160266458939505,8.05,0.746316793708362,2.45109163218194,5.59890836781806,14.89676225,2.372112822,12.52464833,3.360651188,17.74408615,11.5,58.79524446,0.361267494,1.311946,2.51,0.4365073,82.6,80.99,81.8,NA,4.2,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"406","SVK","Slovakia","2018",2789250,-0.0175125435940189,6.525,0.881465502513788,2.39824152326292,4.12675847673708,14.87191083,2.668457118,12.20345363,3.750777471,17.15314766,11.3,58.05585386,1.463109352,2.514037,2.51,2.1823485,82.76,80.74,81.75,NA,4.2,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"407","SVK","Slovakia","2019",2778250,-0.197000964905134,5.725,0.776347212705106,2.10821910453746,3.61678089546254,15.3467582,2.563474171,12.78328445,3.589940437,17.90196691,NA,54.95803314,0.16243934,2.664561,2.51,2.3434555,83.37,81.48,82.43,NA,4.2,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"408","SVK","Slovakia","2020",2747000,-0.188089136518462,6.625,0.583193691670822,1.96561903921365,4.65938096078635,13.50061542,2.383993116,11.116622,3.44522972,16.06519593,NA,44.97483978,-3.266447398,1.936941,NA,-2.2771454,81.44,80.49,80.97,NA,7.95081967213115,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"409","SVK","Slovakia","2021",2710250,-0.0958165000410932,6.85,0.640203539351103,2.09413329197428,4.75586670802571,13.38862986,2.212883841,11.17574953,3.131116592,15.81310963,NA,56.62310254,2.692715951,3.149606,NA,-0.297993,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"410","SVK","Slovakia","2022",2730000,-0.0166437304133124,6.175,0.744383247741526,2.14396048349869,4.03103951650131,13.66843419,2.420537258,11.24789235,3.49827417,16.25598249,NA,NA,0.260997714,12.77415,NA,0.1658715,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"411","SVN","Slovenia","2001",954000,NA,6.225,0.583274469136544,1.90548775130542,4.31951224869458,13.38975822,1.998110704,11.39164215,3.932296763,22.41883668,43.3,60.34805112,1.435584897,8.379666,NA,0.4947677,67.43,58.68,63.06,5.31565111111111,6,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"412","SVN","Slovenia","2002",950000,-0.549917646305714,6.35,0.485883200843417,1.75651880871105,4.59348119128895,12.93068555,1.966975557,10.9637104,3.737929665,20.83481831,47.1,55.57507424,1.295818358,7.480778,NA,0.884879,68.94,53.81,61.37,4.07703275862069,5.48250402900886,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"413","SVN","Slovenia","2003",943000,0.6138596091896,6.675,0.535979344011573,1.89147088829758,4.78352911170242,13.21281672,1.989354484,11.22346877,3.768747002,21.26238164,45.3,52.84751426,1.806740208,5.544164,NA,0.6852402,74.4,56.53,65.47,4.07703275862069,5.70588235294118,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"414","SVN","Slovenia","2004",980000,0.469820609831115,6.3,0.615396621434386,1.96900957718256,4.33099042281744,13.42395392,2.042480676,11.38148318,3.958312945,22.05723303,37.1,51.43597036,2.662022703,3.592976,NA,1.7777804,77.13,61.23,69.18,3.59612653061225,6.5816,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"415","SVN","Slovenia","2005",990750,0.586102338795184,6.5,0.73037050248172,2.17885480611517,4.32114519388483,13.37316705,1.911103783,11.4620605,3.800290499,22.79267091,37.5,47.34667879,2.562825362,2.451501,NA,2.4549633,79.32,62.69,71,3.59612653061225,5.7125,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"416","SVN","Slovenia","2006",997250,-0.275054004902712,6,0.795519090013674,2.18474587540108,3.81525412459892,14.05973182,2.188128935,11.87160152,4.318065352,23.42748199,32.2,49.25580718,2.852158715,2.457924,NA,4.7081389,77.63,67.44,72.54,3.59612653061225,5.7576,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"417","SVN","Slovenia","2007",1006500,0.477768414593089,4.875,0.880172272084937,2.07143424380647,2.80356575619353,14.86129368,2.368125019,12.49316866,4.565531887,24.08570469,30.6,45.73833224,2.558805148,3.657496,NA,8.053895,79.17,72.03,75.6,3.59612653061225,5.9412,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"418","SVN","Slovenia","2008",1020250,0.470296403126113,4.375,0.755480057089311,1.81802784625696,2.55697215374304,14.97476702,2.409866727,12.56490028,4.738211819,24.70475166,29.7,42.20270628,-0.383530559,5.647424,2.65,7.6833078,79.8,71.25,75.52,3.333598,5.6708,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"419","SVN","Slovenia","2009",1008750,-0.227792951923803,5.875,0.488287899849316,1.69372117292509,4.18127882707491,11.4087125,2.395381807,9.013330693,5.066483372,19.06413831,40.4,30.07379047,-7.393235133,0.8392622,2.65,-2.7695251,79.46,66.55,73,3.333598,3.5264,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"420","SVN","Slovenia","2010",1006500,-0.216625770165445,7.225,0.490859872612261,1.88320540027465,5.34179459972535,9.823534812,2.308939264,7.514595548,4.955050213,16.12653865,32.6,43.31487217,2.46858577,1.80117,2.65,-2.7538411,81.23,63.62,72.43,3.333598,3.5264,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"421","SVN","Slovenia","2011",989500,-0.445679206353618,8.2,0.610860695763913,2.23809242554102,5.96190757445898,9.341452826,1.901550704,7.439902125,4.059897616,15.88453089,36.7,44.21407102,1.937098569,1.802852,2.6,-2.7780211,81.02,64.5,72.76,3.35179761904762,2.6536,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"422","SVN","Slovenia","2012",988750,0.0790665445214428,8.875,0.533286878864272,2.17552776353703,6.69947223646297,8.621857436,1.830683596,6.791173845,4.041014783,14.99070291,26.8,47.89450343,-1.719930635,2.597414,2.6,-5.9501676,80.64,62.52,71.58,6.425492,5.4228,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"423","SVN","Slovenia","2013",982250,-0.403255854823774,10.125,0.586226083827934,2.43629618453049,7.68870381546951,8.978890207,1.977192446,7.001697763,4.323409592,15.31019772,26.2,50.96616056,-0.072205587,1.769201,2.6,-7.6282445,81.28,61.82,71.55,6.58647317073171,3.3608,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"424","SVN","Slovenia","2014",983250,0.0532151229969244,9.7,0.822563459184173,2.82468857647821,6.87531142352179,9.041076343,2.398908981,6.642167362,5.069897692,14.03767681,29.4,54.48876549,2.792044799,0.1993438,2.08,-6.0221179,85.02,66.63,75.82,6.58647317073171,4.20833075063534,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"425","SVN","Slovenia","2015",983750,-0.0475831122541784,9,0.956812873346184,2.93450436362185,6.06549563637815,9.013990477,2.299775191,6.714215286,4.75941918,13.89516903,23.8,52.30446733,1.747179055,-0.5255523,2.08,-4.9319639,84.59,66.84,75.72,6.58647317073171,5.70588235294118,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"426","SVN","Slovenia","2016",975000,0.237917754805536,8,1.27414201863487,3.19266912615118,4.80733087384882,8.806261442,1.59373377,7.212527668,3.145224342,14.23388148,NA,53.27870589,2.5526144,-0.05499954,2.08,-2.9245839,85.07,68.27,76.67,NA,5.7056,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"427","SVN","Slovenia","2017",1002750,0.528938424315564,6.575,1.63107112938584,3.27479658539456,3.30020341460544,9.7540816,1.624669353,8.129412244,3.051497582,15.26888025,NA,47.4585893,3.177648585,1.429107,2.08,0.2976243,86.26,68.52,77.39,NA,5.7056,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"428","SVN","Slovenia","2018",1006250,0.000519177284747017,5.125,1.92428685883056,3.14037738998144,1.98462261001856,10.70995541,2.027507348,8.682448071,3.659946792,15.67308646,NA,42.92518677,2.311392017,1.738609,2.08,2.6093198,87.11,68.4,77.75,NA,5.63497179693795,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"429","SVN","Slovenia","2019",1007250,-0.148296501318968,4.425,1.80653236799031,2.82734959429447,1.59765040570553,11.17384591,2.189163376,8.984682528,3.83317619,15.73197849,NA,42.9601073,1.629224904,1.630523,2.08,3.4023893,87.88,69.13,78.51,NA,5.4708,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"430","SVN","Slovenia","2020",1004250,0.282058479216819,4.975,1.3472223519657,2.58890540596395,2.38609459403605,10.32620369,2.247420953,8.078782736,4.105642946,14.75851567,NA,38.79006241,-3.799530048,-0.05485681,NA,-3.3824596,87.26,69.44,78.35,NA,3.95853423336548,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"431","SVN","Slovenia","2021",1002250,-0.0233528767976203,4.75,2.06858056016557,3.1346064602732,1.6153935397268,11.59815204,2.670989139,8.927162897,4.683931047,15.65495526,NA,41.05438857,6.828814902,1.917065,NA,1.7745375,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"432","SVN","Slovenia","2022",1007250,-0.27269679694884,4.025,2.45471452992623,3.14328267627222,0.881717323727776,11.91635038,3.199013539,8.717336633,5.757794882,15.69003558,NA,NA,3.791722394,8.833699,NA,4.767112,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"433","ESP","Spain","2001",17968000,NA,10.7,0.365128699899893,1.9765821735837,8.7234178264163,8.256444752,1.211398566,7.045046188,3.796756886,22.08053433,17.2,36.10248336,0.21396546,3.589833,2.36,4.3921015,67.11,82.59,74.85,7.5969,5,26.5249428,23.0059598,6.1023177,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"434","ESP","Spain","2002",18854000,1.33230945875168,11.425,0.346198251523057,1.98879738124599,9.43620261875401,8.22973939,1.283127574,6.946611818,4.078035947,22.07772109,16.8,33.40213779,-0.358291037,3.065657,2.36,4.032316,66.19,78.86,72.52,7.5969,5,26.0590366,23.0284004,6.0009793,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"435","ESP","Spain","2003",19627750,0.976278806271191,11.5,0.364551441013083,2.04752083546187,9.45247916453813,8.383657605,1.285682096,7.097975511,4.155728898,22.94288927,16.5,33.46472702,-0.403970458,3.038888,2.36,3.4717043,66.13,79.84,72.98,7.5969,5,25.4840865,23.282559,5.9333475,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"436","ESP","Spain","2004",20265000,0.794225945243461,10.975,0.407206865654834,2.11402349811013,8.86097650188987,8.382074653,1.209108543,7.172966108,4.011230608,23.79639229,16,31.8805128,-0.251788969,3.039249,2.36,3.2210785,65.29,81.01,73.15,3.7377,2.1692,24.686299,23.4769757,5.7955964,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"437","ESP","Spain","2005",21000500,0.817440069566781,9.2,0.436128290211497,2.00309267632473,7.19690732367527,8.554546329,1.246611273,7.307935059,4.227713815,24.78387503,15.5,24.40019532,-0.303005079,3.368814,2.36,3.2703061,65.62,80.72,73.17,3.7377,1,24.0573388,23.8850783,5.7461142,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"438","ESP","Spain","2006",21627000,0.754635423448866,8.45,0.478711496988885,2.01124641691566,6.43875358308434,8.73115311,1.271693359,7.459459754,4.373480185,25.65382543,15.6,21.64241991,-0.011177285,3.515576,2.36,3.8091527,64.28,82.5,73.39,3.7377,1,23.6736007,23.9885892,5.6789628,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"439","ESP","Spain","2007",22280750,0.714400381938398,8.25,0.469182809575518,1.96742424987546,6.28257575012454,8.645545671,1.358231968,7.287313705,4.691415188,25.17082133,16.4,20.39306115,-0.195841668,2.786798,2.36,3.574866,64.4,82.3,73.35,3.7377,1,23.6791181,25.2876038,5.9878816,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"440","ESP","Spain","2008",22921250,0.647880596827534,11.3,0.369122251832794,2.04232256162208,9.25767743837792,7.944512178,1.330408762,6.614103416,4.661567261,23.17489845,17.4,17.99257491,-0.722209775,4.075343,2.36,1.4483081,64.01,79.43,71.72,3.7377,1,23.474735,25.9156403,6.0836279,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"441","ESP","Spain","2009",23108750,-0.0297190382025676,17.875,0.340296480218725,2.46633322645374,15.4086667735463,6.416948733,1.43719608,4.979752655,5.176639799,17.9365823,18.3,23.79933619,-0.85713578,-0.2878131,2.36,-3.5728152,60.91,80.71,70.81,3.7377,1,23.1292451,26.0858799,6.0334671,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"442","ESP","Spain","2010",23204000,0.162225692118727,19.825,0.734749253641385,3.81659585932811,16.0084041406719,5.960084707,1.298187293,4.661897412,4.745928299,17.04301912,18.2,36.62946524,1.144669473,1.799865,2.36,-4.6723782,63.83,79.2,71.51,3.7377,0.9875,23.0781832,25.5762515,5.9025342,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"443","ESP","Spain","2011",23289250,0.0721349827889757,21.45,0.566525946173906,3.48596924045957,17.9640307595404,5.441333465,1.020262799,4.421070667,3.754125684,16.26762728,17.9,41.5881284,0.379885266,3.196102,2.21,-6.1285024,66.49,78.49,72.49,7.5969,1.0821,23.2477679,26.2154166,6.0944992,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"444","ESP","Spain","2012",23276500,-0.0890513261767207,24.8,0.414652385618937,3.2067708311243,21.5932291688757,5.003105897,0.846875676,4.156230219,3.136153094,15.39136692,17.8,44.366453,-0.207820801,2.446128,2.21,-8.7236437,67.4,78.34,72.87,7.5969,5,23.4612264,27.8474597,6.5333556,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"445","ESP","Spain","2013",23038500,-0.323459673352724,26.1,0.313438403044622,2.86019969922812,23.2398003007719,4.794757826,0.664243306,4.130514518,2.405658205,14.95928683,17,49.68255006,0.475713362,1.408581,1.96,-9.6535625,67.34,78.31,72.83,7.5969,5,24.1704309,28.8959936,6.9842862,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"446","ESP","Spain","2014",22816250,-0.0682285835339911,24.475,0.243707203476889,2.44228045176979,22.0327195482302,4.964709631,0.595932887,4.368776746,2.133239332,15.63875159,15.8,52.84357444,0.597807902,-0.1511148,1.96,-8.4393168,70.52,80.07,75.29,7.5969,5,24.3713413,29.002673,7.0683404,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
